playerID,Name,Age,Nationality,Club,Value,Wage,preferredFoot
208437,Magnus Eriksson,30,Sweden,Djurgårdens IF,1000000,4000,Left
203754,Manuel Zeitz,29,Germany,1. FC Saarbrücken,475000,2000,Right
204816,Menno Koch,25,Netherlands,KAS Eupen,425000,2000,Right
209372,Mustafa Saymak,27,Netherlands,PEC Zwolle,1200000,5000,Right
205257,Naïm Sliti,27,Tunisia,Ettifaq FC,6000000,26000,Right
202944,Oscar Hiljemark,27,Sweden,Genoa,6500000,15000,Right
202558,Pablo Ceppelini,28,Uruguay,Cruz Azul,2400000,36000,Right
204450,Pape Maly Diamanka,30,Senegal,Albacete BP,825000,4000,Right
209781,Pierrick Capelle,33,France,Angers SCO,4000000,22000,Left
204737,Salvador José Milhazes Agra,28,Portugal,CD Tondela,650000,3000,Right
206167,Sanjin Prcić,26,Bosnia Herzegovina,RC Strasbourg Alsace,2800000,18000,Right
205942,Silviu Lung,31,Romania,Kayserispor,4300000,11000,Right
206159,Stefano Sabelli,27,Italy,Brescia,3100000,23000,Right
206409,Tyrone Marsh,26,England,Stevenage,300000,2000,Right
201888,Veton Berisha,26,Norway,Viking FK,1300000,3000,Right
209736,Victor Andrade Santos,21,Brazil,Estoril Praia,3300000,7000,Right
208009,Wesley Jobello,26,France,Coventry City,625000,12000,Right
201911,Will Keane,26,England,Ipswich Town,775000,5000,Right
189202,Alan Luciano Ruschel,25,Brazil,Internacional,700000,10000,Left
188931,Alejandro Bergantiños García,34,Spain,Deportivo de La Coruña,900000,6000,Right
198394,Alexander Kačaniklić,28,Sweden,Hammarby IF,1800000,4000,Left
194079,Alper Potuk,29,Turkey,MKE Ankaragücü,3000000,20000,Right
192476,Andreu Fontàs Prat,30,Spain,Sporting Kansas City,1400000,5000,Left
193862,André Almeida Pinto,29,Portugal,Al Fateh,4700000,25000,Right
198136,Antonino Ragusa,30,Italy,Hellas Verona,2900000,21000,Right
192114,Antonio Briseño,26,Mexico,Guadalajara,2000000,22000,Right
194216,Antonio Mazzotta,30,Italy,Crotone,1700000,8000,Left
189558,Bartosz Salamon,29,Poland,SPAL,875000,15000,Right
198538,Bjørn Paulsen,28,Denmark,FC Ingolstadt 04,750000,3000,Right
196948,Boniek García,35,Honduras,Houston Dynamo,275000,2000,Right
192202,Bruno César Zanaki,29,Brazil,Sporting CP,5500000,15000,Left
192582,Chris Shields,29,Republic of Ireland,Dundalk,650000,2000,Right
193631,Christian Groß,31,Germany,SV Werder Bremen,675000,10000,Right
198655,Christopher Missilou,27,Congo,Northampton Town,475000,3000,Right
197376,Clemens Fandrich,29,Germany,FC Erzgebirge Aue,1000000,5000,Right
190093,Daniel Castellano Betancor,32,Spain,UD Las Palmas,650000,5000,Left
195037,Danny Batth,29,England,Stoke City,1500000,15000,Right
194082,Flavio Emmanuel Lopes Paixão,35,Portugal,Lechia Gdańsk,475000,5000,Right
189397,Florian Jungwirth,31,Germany,San Jose Earthquakes,1800000,5000,Right
198347,Franco Jara,31,Argentina,FC Dallas,6000000,9000,Right
200770,Fredrik Haugen,28,Norway,SK Brann,750000,2000,Right
199088,Gang Wang,31,China PR,Beijing Sinobo Guoan FC,550000,6000,Right
190634,Gastón Sauro,30,Argentina,Deportivo Toluca,725000,8000,Right
199498,Gavin Massey,27,England,Wigan Athletic,800000,2000,Right
192647,Gaëtan Charbonnier,31,France,Stade Brestois 29,3600000,17000,Right
199060,Georgios Tzavellas,32,Greece,Alanyaspor,3600000,13000,Left
199813,Gernot Trauner,28,Austria,LASK Linz,5500000,23000,Right
196910,Gilbert Álvarez,28,Bolivia,Jorge Wilstermann,550000,500,Right
201438,Hannes Van Der Bruggen,27,Belgium,KV Kortrijk,3300000,10000,Right
196935,Ignasi Miquel i Pons,27,Spain,CD Leganés,1800000,7000,Left
194329,Javier Ros Añón,30,Spain,Real Zaragoza,975000,5000,Right
198006,Jens Toornstra,31,Netherlands,Feyenoord,5500000,14000,Right
189836,Joseph Mills,30,England,Northampton Town,500000,4000,Left
194730,Juan Carlos Martín Corral,32,Spain,Girona FC,1900000,6000,Right
199683,Kamil Çörekçi,28,Turkey,Trabzonspor,1500000,16000,Right
199568,Konstantinos Lamprou,28,Greece,RKC Waalwijk,775000,3000,Left
191488,Lucas Orbán,31,Argentina,Racing Club,2300000,13000,Left
191252,Marcel Gaus,30,Germany,FC Ingolstadt 04,600000,3000,Left
194669,Marcel Ritzmaier,27,Austria,Barnsley,2000000,8000,Left
199007,Mark McGinley,30,Republic of Ireland,Finn Harps,80000,500,Right
196916,Marlon Pack,29,England,Cardiff City,3400000,22000,Right
190724,Marvin Pourié,29,Germany,1. FC Kaiserslautern,650000,2000,Right
198348,Mathias Autret,29,France,AJ Auxerre,3000000,6000,Right
199633,Matthew Lowton,31,England,Burnley,4800000,42000,Right
194050,Max Grün,33,Germany,Borussia Mönchengladbach,400000,8000,Right
189595,Mehmet Ekici,29,Turkey,Fenerbahçe SK,3000000,42000,Right
194431,Mikkel Kirkeskov,28,Denmark,Piast Gliwice,1500000,5000,Left
193512,Milan Heča,29,Czech Republic,Sparta Praha,4700000,500,Right
198785,Nadir Çiftçi,28,Turkey,Çaykur Rizespor,475000,4000,Right
198196,Pierre-Michel Lasogga,26,Germany,Hamburger SV,4800000,15000,Right
193359,Rafael Romo,30,Venezuela,Oud-Heverlee Leuven,425000,3000,Right
190782,Sandro R. G. Cordeiro,30,Brazil,Genoa,3300000,15000,Right
190240,Scot Bennett,29,England,Newport County,210000,2000,Right
198429,Stanislav Tecl,29,Czech Republic,SK Slavia Praha,3100000,500,Right
193124,Thomas Konrad,29,Germany,VfL Osnabrück,450000,4000,Right
198437,Tom Bradshaw,27,Wales,Millwall,1100000,8000,Right
198836,Vincent Pajot,29,France,FC Metz,3000000,15000,Right
192938,Yeni Ngbakoto,28,DR Congo,En Avant de Guingamp,1800000,6000,Right
186887,Anco Jansen,31,Netherlands,FC Emmen,950000,4000,Right
183831,Ande Dona Ndoh,34,Cameroon,AS Nancy Lorraine,240000,2000,Right
169941,André Filipe Alves Monteiro,32,Portugal,Santa Clara,825000,4000,Right
168444,Ariclenes Da Silva Ferreira,31,Brazil,Lokomotiv Moscow,8000000,50000,Right
179613,Bakary Sako,30,Mali,Crystal Palace,2200000,30000,Left
186751,Bobby Grant,30,England,Oldham Athletic,275000,3000,Left
178475,Daniel Ciofani,33,Italy,US Cremonese,1100000,3000,Right
187075,Dayro Moreno,34,Colombia,Club Atlético Talleres,2100000,14000,Right
188763,Delvin N'Dinga,32,Congo,Antalyaspor,1600000,11000,Right
176377,Duško Tošić,35,Serbia,Guangzhou R&F FC,950000,8000,Left
186876,Efe Ambrose,31,Nigeria,Livingston FC,675000,3000,Right
183287,Fabien Lemoine,33,France,FC Lorient,1500000,19000,Right
178614,Fernando Lopes dos Santos Varela,32,Cape Verde,PAOK,3600000,500,Right
171688,Fábio Alexandre Silva Coentrão,30,Portugal,Rio Ave FC,8500000,10000,Left
188572,Gai Assulin,29,Israel,Politehnica Iaşi,450000,3000,Right
179592,George Boyd,34,Scotland,Peterborough United,375000,5000,Left
177390,Haris Medunjanin,35,Bosnia Herzegovina,FC Cincinnati,750000,4000,Left
187478,Jair Pereira,33,Mexico,Club Necaxa,850000,7000,Right
181383,Jakob Johansson,30,Sweden,IFK Göteborg,2600000,4000,Right
173614,Jason Pearce,32,England,Charlton Athletic,575000,4000,Left
170056,Joel Grant,32,Jamaica,Swindon Town,240000,3000,Right
176061,Jonathan Bornstein,35,United States,Chicago Fire,220000,2000,Left
183480,Jordan Spence,29,England,ADO Den Haag,750000,4000,Right
172316,Jorge Andújar Moreno,33,Spain,Levante UD,3000000,20000,Right
177544,Kai Bülow,33,Germany,FC Hansa Rostock,220000,1000,Right
181557,Karim Aït-Fana,27,Morocco,Nîmes Olympique,1400000,5000,Right
172939,Keiren Westwood,35,Republic of Ireland,Sheffield Wednesday,850000,7000,Left
184255,Kolbeinn Sigþórsson,30,Iceland,AIK,1000000,5000,Right
182091,Kosta Barbarouses,30,New Zealand,Sydney FC,1700000,6000,Right
178284,Lee Nguyen,33,United States,New England Revolution,625000,4000,Right
168566,Luis Enrique Martínez,27,Colombia,Sakaryaspor,0,0,Right
182670,Mahmut Tekdemir,32,Turkey,Medipol Başakşehir FK,4400000,30000,Right
181262,Marek Suchý,32,Czech Republic,FC Augsburg,2000000,18000,Right
173857,Mariano Andújar,36,Argentina,Estudiantes de La Plata,675000,7000,Right
170231,Marvin Compper,34,Germany,MSV Duisburg,170000,900,Left
188385,Marvin Martin,32,France,FC Chambly Oise,425000,2000,Right
177482,Mathieu Coutadeur,34,France,AC Ajaccio,900000,4000,Right
183420,Miguel Ángel Cordero Sánchez,32,Spain,FC Cartagena,400000,2000,Right
183211,Milan Škoda,34,Czech Republic,Çaykur Rizespor,1200000,11000,Right
187702,Omar El Kaddouri,29,Morocco,PAOK,3900000,500,Right
180808,Ondřej Kúdela,33,Czech Republic,SK Slavia Praha,2700000,500,Right
172019,Pablo Mouche,32,Argentina,Colo-Colo,3100000,8000,Left
187688,Paulo Henrique Chagas de Lima,28,Brazil,Amiens SC,6500000,20000,Left
183254,Paulo Vinícius de Souza Nascimento,35,Brazil,CFR Cluj,1200000,9000,Right
187736,Pavel Mamaev,28,Russia,FC Krasnodar,10500000,50000,Right
176731,Pontus Wernbloom,34,Sweden,IFK Göteborg,900000,3000,Right
183249,Raúl Bobadilla,33,Paraguay,Club Guaraní,1100000,500,Right
175932,Ritchie De Laet,31,Belgium,Royal Antwerp FC,3000000,16000,Right
169708,Sam Hutchinson,29,England,Sheffield Wednesday,2000000,18000,Right
188768,Sereso Geoffroy Gonzaroua Dié,35,Ivory Coast,FC Sion,575000,11000,Right
184417,Sergio Tejera Rodríguez,30,Spain,Real Oviedo,1500000,6000,Left
187601,Soslan Dzhanaev,33,Russia,,0,0,Right
171082,Steve De Ridder,33,Belgium,Sint-Truidense VV,450000,5000,Right
185000,Thiago Neves Augusto,29,Brazil,Al Hilal,5500000,80000,Left
183425,Tom Elliott,29,England,Salford City,450000,5000,Right
186352,Tommy Smith,30,New Zealand,Colchester United,525000,5000,Left
181281,Tomáš Necid,29,Czech Republic,ADO Den Haag,900000,5000,Right
177515,Valdet Rama,32,Albania,SV Meppen,425000,950,Right
185181,Yoel Rodríguez Oterino,31,Spain,SD Eibar,4300000,19000,Right
137823, Pedrinho,31,Brazil,Figueirense,0,0,Left
164853,Adam Federici,35,Australia,Macarthur FC,475000,1000,Right
162047,Alberto Zapater Arjol,35,Spain,Real Zaragoza,275000,2000,Right
1075,Alessandro Del Piero,38,Italy,Sydney FC,190000,30000,Right
45472,Aliaksandr Hleb,35,Belarus,Krylya Sovetov Samara,1300000,20000,Right
150995,Boris Rotenberg,34,Finland,Lokomotiv Moscow,110000,7000,Right
13038,Carles Puyol Saforcada,35,Spain,FC Barcelona,1300000,100000,Right
165889,Chu Young Park,34,Korea Republic,FC Seoul,550000,6000,Right
166114,Colin Kazim-Richards,33,Turkey,Pachuca,575000,8000,Right
152039,Daniel Agger,30,Denmark,,0,0,Left
50598,Darren Bent,33,England,Burton Albion,1100000,10000,Right
163488,David Limberský,36,Czech Republic,Viktoria Plzeň,1000000,500,Right
61,David Odonkor,27,Germany,Alemannia Aachen,725000,5000,Right
5984,David Trezeguet,35,France,Newell's Old Boys,1100000,45000,Right
138830,Dean Lewington,36,England,Milton Keynes Dons,100000,2000,Left
165580,Diego Alves Carreira,31,Brazil,Valencia CF,16000000,30000,Left
139668,Federico Marchetti,37,Italy,Genoa,240000,5000,Left
149185,Francesco Magnanelli,35,Italy,Sassuolo,2100000,19000,Right
165554,Francisco Lima da Silva,31,Brazil,Medipol Başakşehir FK,4300000,20000,Right
164469,Gabriel Agbonlahor,30,England,Aston Villa,1000000,20000,Right
152454,Gareth Evans,32,England,Bradford City,350000,5000,Right
163186,Guillaume Gillet,36,Belgium,Sporting de Charleroi,500000,6000,Right
132740,Jesper Hansen,35,Denmark,FC Midtjylland,1800000,13000,Right
163619,Jonny Hayes,32,Republic of Ireland,Aberdeen,825000,5000,Left
162329,Karim El Ahmadi,35,Morocco,Al Ittihad,1800000,21000,Right
157931,Leandro Domingues Barbosa,36,Brazil,Yokohama FC,180000,1000,Right
1615,Lilian Thuram,35,France,FC Barcelona,0,0,Right
158309,Lin Gao,34,China PR,Shenzhen FC,400000,6000,Right
155408,Marcel Schäfer,32,Germany,VfL Wolfsburg,3000000,60000,Left
143809,Muhammet Demir,28,Turkey,Gazişehir Gaziantep F.K.,1800000,10000,Right
167665,Nicolás Domingo,35,Argentina,Olimpia Asunción,2100000,500,Right
150525,Paolo Guerrero,30,Peru,,0,0,Right
140222,Paulo Da Silva,40,Paraguay,Club Libertad,0,500,Right
140082,Rafael Pinheiro Andrade Bittencourt,38,Brazil,Spezia,400000,500,Right
121933,René Adler,33,Germany,1. FSV Mainz 05,5000000,20000,Right
155524,Richard Stearman,32,England,Huddersfield Town,575000,11000,Right
21570,Rogério Mücke Ceni,40,Brazil,São Paulo,0,30000,Right
2837,Rory Delap,36,Republic of Ireland,Burton Albion,35000,0,Right
2651,Shay Given,40,Republic of Ireland,Stoke City,500000,20000,Right
108080,Stephan Lichtsteiner,35,Switzerland,FC Augsburg,875000,12000,Right
163369,Sébastien Pocognoli,31,Belgium,Standard de Liège,650000,7000,Left
153938,Àngel Rangel Zaragoza,36,Spain,Queens Park Rangers,160000,3000,Right
259071,Adrián Turmo Jodar,19,Spain,Girona FC,650000,1000,Right
259053,Cristian Castro,19,Colombia,Boavista FC,425000,850,Right
259066,Flavien-Enzo Boyomo,18,France,Albacete BP,400000,500,Right
259048,Jan Fortelný,21,Czech Republic,Sparta Praha,825000,500,Right
259105,Pablo Rodríguez Delgado,18,Spain,Lecce,325000,2000,Right
259090,Will Rickard,18,Wales,Burnley,130000,3000,Right
256900,Abdallahi Mahmoud,20,Mauritania,Deportivo Alavés,575000,3000,Right
258698,Afonso Gamelas Sousa,20,Portugal,Os Belenenses,725000,1000,Right
258770,Alejandro Benítez Palomero,20,Spain,Málaga CF,800000,2000,Right
258771,Aleksandar Cirkovic,18,Serbia,FC Admira Wacker Mödling,250000,700,Left
258130,Alves da Silva Jhonata Robert,20,Brazil,Famalicão,625000,2000,Right
257130,Anders Hoff,16,Denmark,AC Horsens,60000,500,Right
258740,Andrea Padula,24,Italy,FC Basel 1893,160000,2000,Right
257912,Berke Gürbüz,17,Turkey,MKE Ankaragücü,170000,500,Right
258886,Borja Bethencourt Negrín,18,Spain,CD Tenerife,500000,550,Left
258748,Caleb Chukwuemeka,18,England,Northampton Town,190000,900,Right
258534,Diego José Conde Alcolado,21,Spain,CD Leganés,675000,1000,Right
257274,Duncan Turnbull,22,United States,Portsmouth,100000,1000,Right
258693,Eryk Mirus,16,Poland,Lechia Gdańsk,80000,500,Right
256935,Ethan Dobbelaere,17,United States,Seattle Sounders FC,160000,500,Right
257580,Federico Brancolini,18,Italy,Fiorentina,100000,550,Right
258544,Felix Kekoh Ndifor II,19,Cameroon,FC Admira Wacker Mödling,170000,1000,Right
258333,Filip Kaša,26,Czech Republic,Viktoria Plzeň,1100000,500,Right
258793,Florent Hoti,19,Kosovo,Dundee United,110000,700,Left
257081,Fynn Otto,18,Germany,Eintracht Frankfurt,300000,1000,Right
256885,Gaspar Campos-Ansó,20,Spain,Real Sporting de Gijón,800000,2000,Right
258690,Gerard Barri Paytuvi,19,Spain,Elche CF,400000,2000,Right
258488,Gime Touré,26,France,Carlisle United,200000,2000,Right
258783,Guilherme Mantuan,22,Brazil,Gil Vicente FC,700000,2000,Right
257364,Harvey Bunker,17,England,Forest Green Rovers,70000,500,Right
257286,Henry Rorig,20,Germany,1. FC Magdeburg,325000,750,Right
257289,Hugo Ekitike,18,France,Stade de Reims,325000,2000,Right
257781,Jacopo Da Riva,19,Italy,Atalanta,475000,4000,Right
257981,Jakub Niewiadomski,18,Poland,Lech Poznań,170000,500,Left
256705,Jan Elvedi,23,Switzerland,SSV Jahn Regensburg,475000,2000,Right
258306,Jean Patric Lima dos Reis,23,Brazil,Santa Clara,1000000,2000,Right
258358,João Victor Lima Ferreira,21,Brazil,CD Nacional,1100000,3000,Right
257111,Jérémy Le Douaron,22,France,Stade Brestois 29,325000,3000,Left
257435,Kieron Evans,18,Wales,Cardiff City,160000,1000,Right
257889,Kristijan Jakić,23,Croatia,Dinamo Zagreb,2300000,500,Right
258457,Kévin Boma,17,France,Angers SCO,275000,500,Right
257717,Lewis Neilson,17,Scotland,Dundee United,190000,500,Right
258682,Lewys Twamley,17,Wales,Newport County,50000,500,Right
258436,Lorenzo Soares Fonseca,22,Cape Verde,Sparta Rotterdam,275000,1000,Right
257769,Luca Lombardi,17,Italy,AC Monza,130000,500,Left
258822,Lukas Sulzbacher,20,Austria,SK Rapid Wien,275000,3000,Right
257471,Luís Carlos Machado Mata,22,Portugal,Pogoń Szczecin,150000,1000,Left
258622,Marley Marshall-Miranda,17,England,Colchester United,130000,500,Right
257167,Mathias Kvistgaarden,18,Denmark,Brøndby IF,190000,1000,Right
258920,Mikkel Ceïde,18,Norway,Rosenborg BK,45000,500,Right
258005,Miloš Ćoćić,17,Serbia,TSV 1860 München,60000,500,Left
257341,Minos Gouras,22,Germany,1. FC Saarbrücken,375000,1000,Left
258501,Mitja Lotrič,25,Slovenia,,0,0,Right
258889,Nathan Santos de Araújo,18,Brazil,Boavista FC,700000,550,Right
258707,Noah Solskjær,20,Norway,Kristiansund BK,60000,500,Left
258958,Oleksandr Filippov,27,Ukraine,Sint-Truidense VV,1100000,8000,Right
257170,Oleksandr Syrota,20,Ukraine,Dynamo Kyiv,1100000,500,Left
257533,Ondřej Karafiát,25,Czech Republic,SK Slavia Praha,2900000,500,Right
257518,Oscar Taty Maritu,20,DR Congo,Shijiazhuang Ever Bright F.C.,45000,1000,Right
257112,Rafiki Saïd,20,Comoros,Stade Brestois 29,140000,3000,Left
257516,Ricardo Galindo,22,Mexico,U.N.A.M.,230000,2000,Right
257675,Szymon Stasik,21,Poland,Stal Mielec,400000,600,Right
258179,Tim Walbrecht,18,Germany,Hannover 96,200000,1000,Right
257970,Warren Kamanzi,19,Norway,Rosenborg BK,140000,600,Right
258196,Yassine Benhattab,17,France,Chamois Niortais Football Club,210000,500,Right
252596,Adam Senior,18,England,Bolton Wanderers,110000,650,Right
254176,Alec Deneumostier,21,Peru,Melgar FBC,775000,500,Right
254583,Alejandro Sotillos Miarmau,22,Spain,CF Fuenlabrada,800000,2000,Right
255876,Alfonso Trezza,21,Uruguay,Nacional de Montevideo,650000,500,Right
252970,Armando Quitirna Junior,20,Guinea Bissau,Charlton Athletic,70000,1000,Right
252556,Brendon Shabani,18,Albania,Leyton Orient,60000,800,Left
254238,Bryan Carabalí,22,Ecuador,Emelec,1100000,500,Left
252585,Callum King-Harmes,18,Wales,Bolton Wanderers,120000,850,Right
255652,Carlos Pando,18,Peru,Cusco FC,250000,500,Right
255537,Dardan Shabanhaxhaj,19,Kosovo,SK Sturm Graz,325000,2000,Right
255435,Diego Torres,17,Paraguay,Olimpia Asunción,160000,500,Right
255505,Dimitar Velkovski,25,Bulgaria,KSV Cercle Brugge,875000,4000,Left
254683,Edmilson Indjai Correia,20,Guinea Bissau,AS Saint-Étienne,300000,4000,Right
253278,Enzo Martínez,22,Uruguay,CD Tondela,750000,2000,Left
252846,Erencan Yardımcı,18,Turkey,Galatasaray SK,425000,4000,Right
252898,Ethan Ross,18,Scotland,Aberdeen,120000,500,Right
255882,Fabricio Díaz,17,Uruguay,Liverpool Fútbol Club,675000,500,Right
254822,Fran Tudor,24,Croatia,Raków Częstochowa,1100000,3000,Right
255256,Franco Paredes,21,Argentina,Defensa y Justicia,550000,2000,Right
253409,Gift Links,21,South Africa,Aarhus GF,350000,2000,Left
252863,Glody Ngonda,25,DR Congo,Dijon FCO,625000,3000,Left
256532,Gonzalo Tapia,18,Chile,Universidad Católica,100000,850,Right
252906,Harry Perritt,19,England,Accrington Stanley,130000,500,Right
255110,Henry Kessler,22,United States,New England Revolution,230000,1000,Right
253946,Hussein El Shahat,28,Egypt,,0,0,Right
254361,Iván Villalba,25,Paraguay,Sol de América,550000,500,Right
253168,Jack Smith,18,England,Stevenage,60000,550,Right
256292,Jan Schöppner,21,Germany,1. FC Heidenheim 1846,525000,3000,Right
253245,Javier Báez,29,Paraguay,Club Guaraní,750000,500,Right
255934,Jean Onana,20,Cameroon,Royal Excel Mouscron,925000,2000,Right
253041,Jean Lambert Evan's Allan,21,France,Crotone,60000,1000,Left
253364,Jeison Chalá,25,Ecuador,Universidad Católica del Ecuador,950000,500,Right
253919,Jeriel De Santis,18,Venezuela,Caracas FC,100000,500,Right
254594,Jerónimo Rodríguez,21,Mexico,U.N.A.M.,350000,2000,Left
253295,Joaquín Trasante,21,Uruguay,Nacional de Montevideo,475000,500,Right
256325,Josip Šutalo,20,Croatia,Dinamo Zagreb,525000,500,Right
256090,José Rivas,21,Venezuela,Estudiantes de Mérida,875000,500,Right
255578,José Antonio dos Santos Júnior,25,Brazil,Yokohama F. Marinos,1100000,6000,Right
256674,Julian Justvan,22,Germany,SC Paderborn 07,525000,4000,Left
252783,Krzysztof Bąkowski,17,Poland,Lech Poznań,90000,500,Right
255835,Lars Olden Larsen,21,Norway,Mjøndalen IF,500000,650,Right
255278,Matej Oravec,22,Slovakia,Philadelphia Union,950000,2000,Right
254647,Matt Rush,19,England,Southend United,80000,1000,Right
255333,Matías Pérez,20,Argentina,Club Atlético Lanús,525000,3000,Right
255457,Miguel Angel Navarro,21,Venezuela,Chicago Fire,250000,900,Left
252434,Moses Mawa,23,Norway,Strømsgodset IF,600000,1000,Right
253033,Niccolò Varotto,17,Italy,Cittadella,230000,500,Left
256058,Pablo Pérez Rico,18,Spain,Sevilla FC,400000,1000,Left
252913,Pau Resta Tell,19,Spain,Girona FC,500000,900,Left
252575,Prosper Mendy,24,France,Strømsgodset IF,775000,1000,Left
256672,Reece Staunton,18,Republic of Ireland,Bradford City,130000,800,Left
252974,Reno Piscopo,22,Australia,Wellington Phoenix,925000,1000,Right
252715,Richard Sila,22,France,Paris FC,375000,2000,Right
252878,Richard Taylor,19,England,Southend United,140000,1000,Left
253241,Rodrigo Bogarín,23,Paraguay,Club Libertad,1100000,500,Right
255205,Sebastian Berhalter,19,United States,Columbus Crew SC,210000,650,Right
255072,Sebastian Müller,19,Germany,DSC Arminia Bielefeld,220000,2000,Right
255147,Simon Gollnack,18,Germany,SG Dynamo Dresden,170000,650,Right
254540,Stefano Piccinini,17,Italy,Sassuolo,100000,500,Right
253007,Thomas Chacon,19,Uruguay,Minnesota United FC,325000,800,Right
251886,Adonis Frías,22,Argentina,Defensa y Justicia,850000,4000,Right
251043,Adrian Ioniță,20,Romania,Chindia Târgovişte,180000,750,Left
252094,Adrián Lapeña Ruiz,24,Spain,C.D. Castellón,550000,2000,Right
251340,Ahmadou Dia,20,France,Olympique de Marseille,150000,2000,Left
252123,Alejandro Araque,24,Venezuela,Estudiantes de Mérida,800000,500,Right
251662,Aljaž Casar,19,Slovenia,SCR Altach,220000,1000,Right
248084,Andrei Sin,28,Romania,Dinamo Bucureşti,650000,3000,Left
250962,Andrija Luković,25,Serbia,Famalicão,400000,2000,Left
247740,Andrés Arroyo,18,Colombia,Deportivo Cali,325000,500,Right
251342,Benedikt Pichler,22,Austria,FK Austria Wien,1200000,7000,Right
251677,Bernardo Brites Martins,22,Portugal,FC Paços de Ferreira,1200000,3000,Left
252282,Breno Pais Teixeira,20,Portugal,Boavista FC,525000,1000,Left
251713,Carlos Lendezo,26,Ecuador,,0,0,Right
251935,Cendrim Kameraj,21,Kosovo,FC Lugano,210000,1000,Right
248187,Daniel Obbekjær,17,Denmark,Odense Boldklub,130000,500,Right
252166,Daniel Ściślak,20,Poland,Górnik Zabrze,350000,850,Right
251422,Danny Preston,19,England,Grimsby Town,140000,800,Left
251565,Dean Huiberts,20,Netherlands,PEC Zwolle,800000,2000,Right
250805,Dirk Abels,23,Netherlands,Sparta Rotterdam,750000,3000,Right
251597,Dominik Steczyk,21,Poland,Piast Gliwice,275000,1000,Right
251828,Elias Hoff Melkersen,17,Norway,FK Bodø/Glimt,110000,500,Right
251664,Emanuel Cuevas,23,Argentina,Central Córdoba,150000,2000,Left
252188,Emanuel Maciel,23,Argentina,Montreal Impact,450000,1000,Left
252081,Erce Kardeşler,26,Turkey,Trabzonspor,575000,6000,Right
252410,Fabio Maistro,21,Italy,US Salernitana 1919,475000,700,Right
252073,Filip Bilbija,20,Germany,FC Ingolstadt 04,350000,1000,Right
250863,George Baker,18,England,Birmingham City,190000,850,Right
248119,George Ganea,21,Romania,FC Viitorul,650000,2000,Right
251472,Giona Leibold,18,United States,SV Wehen Wiesbaden,160000,900,Left
248182,Hannes Sveijer,18,Sweden,IK Sirius,50000,500,Right
248345,Jacob Samnik,18,United States,Hobro IK,275000,500,Right
251944,Joan Femenías del Salto,23,Spain,Real Oviedo,625000,2000,Right
251834,John Tolkin,17,United States,New York Red Bulls,375000,500,Left
248702,Juan Castro,28,Mexico,Atlético de San Luis,450000,4000,Right
247659,Lassana N'Diaye,18,Mali,PFC CSKA Moscow,425000,3000,Left
251443,Leroy-Jacques Mickels,25,Germany,MSV Duisburg,675000,1000,Right
247761,Louis Carnot,19,France,En Avant de Guingamp,525000,950,Right
252079,Manuel Fuster Lázaro,22,Spain,Albacete BP,1200000,3000,Right
252138,Martin Graiciar,20,Czech Republic,Sparta Praha,1100000,500,Right
251409,Matthew Weaire,18,Denmark,Colchester United,110000,650,Right
252186,Melvin Sitti,20,France,Waasland-Beveren,750000,2000,Right
247683,Moody Chana,21,Germany,VfB Lübeck,375000,550,Right
250724,Nathan Ngoumou,20,France,Toulouse Football Club,375000,1000,Right
251632,Niklas Tarnat,22,Germany,Hannover 96,400000,3000,Right
252297,Oliver Bias,18,Germany,RB Leipzig,300000,2000,Right
251497,Ousmane Diakité,18,Mali,SCR Altach,1200000,1000,Right
252070,Owen Windsor,18,England,West Bromwich Albion,120000,4000,Left
250858,Pathé Ciss,26,Senegal,CF Fuenlabrada,1000000,3000,Right
251775,Paulo Lucas Santos Paula,23,Brazil,Boavista FC,1100000,3000,Right
247872,Rasmus Karjalainen,24,Finland,Örebro SK,425000,1000,Right
251599,Ricardo Rodríguez Gil,22,Spain,Real Oviedo,1000000,3000,Right
252343,Rick Zuijderwijk,19,Netherlands,Willem II,325000,1000,Right
252355,Rodrigo Hernández,30,Mexico,Tiburones Rojos de Veracruz,25000,1000,Right
252391,Rúben Miguel Valente Fonseca,20,Portugal,CD Tondela,550000,1000,Right
250811,Shadrach Ogie,18,Republic of Ireland,Leyton Orient,70000,650,Left
251178,Tom Grivosti,21,England,Ross County FC,300000,900,Right
248719,Wassim Aouachria,20,Algeria,Charlton Athletic,60000,1000,Right
248222,Xinyu Liu,20,China PR,Shijiazhuang Ever Bright F.C.,70000,1000,Right
250875,Yannick Osée,23,Germany,SV Meppen,300000,500,Right
251441,Yassin Ben Balla,24,France,Eintracht Braunschweig,800000,4000,Right
245352,Aaron Bastiaans,18,Netherlands,VVV-Venlo,325000,650,Right
245979,Aleksandar Tsvetkov,29,Bulgaria,,0,0,Right
245719,Alexander Groiß,22,Germany,Karlsruher SC,875000,3000,Right
244147,Alexandru Păun,25,Romania,CFR Cluj,2200000,9000,Right
246467,Ali Youssef,19,Sweden,BK Häcken,210000,600,Right
247135,Andrea Hristov,20,Bulgaria,,0,0,Right
244972,André Ricardo Ferreira Schutte,22,Portugal,CD Mirandés,525000,2000,Right
245222,Arthur Iontton,19,England,Stevenage,150000,950,Right
244544,Barış Alıcı,22,Turkey,Çaykur Rizespor,2500000,8000,Right
