playerID,overallrating,Position,Height,Weight,LWB,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,Speed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DefensiveAwareness,StandingTackle,SlidingTackle,WeakFoot,SkillMoves,attackRate,defendRate
234645,63,CB,190,74,60,60,61,63,63,63,61,45.0,37.0,62.0,58.0,34.0,54.0,39.0,36.0,55.0,51.0,64.0,67.0,55.0,59.0,51.0,42.0,70.0,73.0,76.0,31.0,62.0,61.0,45.0,43.0,43.0,58.0,63.0,64.0,63.0,3,2,High,Medium
234418,66,LB,154,79,65,65,64,61,61,61,64,70.0,49.0,44.0,65.0,33.0,63.0,71.0,49.0,63.0,60.0,81.0,84.0,79.0,62.0,71.0,50.0,80.0,76.0,67.0,40.0,74.0,54.0,56.0,56.0,48.0,50.0,55.0,61.0,65.0,3,2,High,Medium
232332,64,CB,187,84,57,57,59,64,64,64,59,30.0,22.0,63.0,65.0,20.0,46.0,29.0,28.0,55.0,44.0,70.0,71.0,32.0,64.0,48.0,39.0,67.0,56.0,77.0,22.0,61.0,55.0,20.0,32.0,30.0,55.0,68.0,65.0,66.0,3,2,Low,High
233146,69,LB,154,74,68,68,67,65,65,65,67,66.0,50.0,60.0,68.0,56.0,62.0,67.0,30.0,67.0,64.0,78.0,76.0,70.0,65.0,65.0,70.0,77.0,78.0,71.0,64.0,59.0,65.0,67.0,60.0,31.0,65.0,64.0,64.0,65.0,3,3,Medium,Medium
233225,71,LCB,182,74,68,68,69,71,71,71,69,50.0,35.0,72.0,73.0,39.0,55.0,35.0,32.0,67.0,64.0,56.0,71.0,58.0,70.0,59.0,63.0,69.0,78.0,72.0,48.0,62.0,74.0,55.0,47.0,45.0,61.0,72.0,73.0,69.0,3,2,Low,High
232909,65,RB,170,69,63,63,63,60,60,60,63,68.0,26.0,47.0,56.0,37.0,43.0,50.0,34.0,51.0,61.0,68.0,64.0,76.0,61.0,75.0,54.0,73.0,88.0,65.0,32.0,75.0,61.0,46.0,44.0,45.0,53.0,49.0,65.0,62.0,3,2,Medium,Medium
234817,66,LCB,187,81,57,57,58,66,66,66,58,29.0,37.0,62.0,57.0,30.0,45.0,28.0,29.0,55.0,51.0,43.0,45.0,48.0,58.0,54.0,34.0,73.0,71.0,73.0,31.0,72.0,65.0,29.0,33.0,33.0,60.0,69.0,68.0,67.0,2,2,Medium,High
233982,73,LB,175,69,71,71,71,68,68,68,71,71.0,48.0,59.0,67.0,64.0,66.0,58.0,60.0,51.0,69.0,74.0,71.0,79.0,71.0,77.0,75.0,73.0,76.0,56.0,68.0,64.0,73.0,63.0,59.0,55.0,69.0,71.0,73.0,72.0,3,3,Medium,Medium
229294,71,LCB,193,88,57,57,60,71,71,71,60,30.0,26.0,76.0,52.0,29.0,45.0,32.0,29.0,51.0,33.0,54.0,49.0,33.0,68.0,34.0,41.0,65.0,63.0,89.0,24.0,78.0,73.0,29.0,34.0,42.0,65.0,71.0,73.0,66.0,3,2,Low,High
225680,71,LCB,190,83,61,61,63,71,71,71,63,43.0,30.0,76.0,68.0,30.0,47.0,27.0,41.0,57.0,61.0,45.0,50.0,34.0,66.0,43.0,52.0,76.0,56.0,92.0,33.0,67.0,72.0,38.0,44.0,45.0,55.0,70.0,68.0,68.0,3,2,High,Medium
229324,62,RWB,154,78,60,60,61,61,61,61,61,59.0,22.0,56.0,62.0,37.0,56.0,29.0,20.0,54.0,60.0,72.0,70.0,60.0,53.0,62.0,37.0,71.0,60.0,60.0,25.0,74.0,56.0,30.0,33.0,37.0,43.0,57.0,62.0,63.0,2,2,Medium,Medium
225191,64,CB,190,82,57,57,58,64,64,64,58,49.0,25.0,61.0,49.0,31.0,39.0,30.0,28.0,46.0,44.0,65.0,64.0,60.0,58.0,64.0,33.0,76.0,66.0,82.0,30.0,83.0,59.0,20.0,25.0,41.0,58.0,62.0,62.0,61.0,3,2,Low,High
225476,67,LB,182,76,67,67,66,62,62,62,66,70.0,29.0,57.0,66.0,24.0,71.0,42.0,44.0,60.0,71.0,77.0,78.0,76.0,63.0,70.0,55.0,73.0,64.0,43.0,39.0,66.0,61.0,65.0,55.0,36.0,62.0,62.0,66.0,65.0,2,3,Medium,Medium
226102,68,CB,187,84,58,58,61,68,68,68,61,26.0,39.0,72.0,56.0,31.0,46.0,29.0,25.0,45.0,58.0,54.0,60.0,54.0,64.0,49.0,41.0,74.0,68.0,84.0,25.0,67.0,66.0,52.0,40.0,34.0,52.0,67.0,68.0,68.0,2,2,Medium,Medium
229771,60,RCB,185,74,56,56,56,60,60,60,56,51.0,21.0,59.0,55.0,29.0,48.0,28.0,29.0,44.0,48.0,43.0,54.0,51.0,58.0,53.0,40.0,75.0,59.0,66.0,32.0,61.0,58.0,27.0,43.0,33.0,55.0,62.0,61.0,59.0,3,2,Low,Medium
228226,61,RWB,154,73,59,59,59,58,58,58,59,53.0,32.0,52.0,53.0,30.0,57.0,40.0,32.0,48.0,54.0,71.0,71.0,68.0,54.0,69.0,43.0,75.0,71.0,69.0,35.0,55.0,57.0,54.0,44.0,41.0,55.0,56.0,59.0,58.0,3,2,High,Medium
224305,67,RB,175,63,66,66,65,59,59,59,65,66.0,44.0,50.0,63.0,40.0,65.0,60.0,46.0,62.0,66.0,74.0,75.0,77.0,65.0,78.0,61.0,56.0,73.0,56.0,43.0,37.0,61.0,63.0,63.0,44.0,58.0,64.0,61.0,67.0,3,3,Medium,Medium
225316,66,CB,193,76,62,62,63,66,66,66,63,48.0,26.0,68.0,64.0,26.0,59.0,38.0,28.0,54.0,65.0,69.0,69.0,62.0,55.0,60.0,50.0,77.0,72.0,75.0,35.0,68.0,60.0,42.0,45.0,37.0,63.0,65.0,66.0,65.0,2,2,Medium,Medium
227951,62,LCB,185,74,55,55,57,62,62,62,57,32.0,22.0,63.0,52.0,28.0,38.0,46.0,29.0,39.0,55.0,63.0,64.0,53.0,57.0,65.0,54.0,90.0,60.0,68.0,29.0,63.0,58.0,13.0,20.0,30.0,58.0,62.0,63.0,61.0,2,2,Medium,Medium
227961,65,LB,172,68,63,63,63,58,58,58,63,65.0,27.0,43.0,63.0,30.0,63.0,33.0,32.0,61.0,62.0,78.0,83.0,56.0,61.0,80.0,24.0,57.0,61.0,58.0,37.0,52.0,56.0,57.0,59.0,40.0,61.0,59.0,64.0,60.0,2,2,High,Medium
228600,67,LB,172,69,65,65,65,64,64,64,65,63.0,32.0,57.0,62.0,29.0,66.0,63.0,44.0,63.0,67.0,85.0,83.0,86.0,60.0,78.0,30.0,61.0,66.0,70.0,33.0,73.0,62.0,69.0,59.0,37.0,70.0,61.0,64.0,62.0,2,3,High,Medium
228290,69,RCB,185,82,59,59,62,69,69,69,62,26.0,19.0,70.0,60.0,33.0,43.0,28.0,25.0,53.0,55.0,58.0,55.0,49.0,62.0,55.0,41.0,86.0,81.0,81.0,27.0,71.0,67.0,29.0,29.0,39.0,59.0,68.0,69.0,65.0,3,2,Medium,High
225770,65,CB,187,79,58,58,60,65,65,65,60,38.0,24.0,64.0,62.0,35.0,36.0,31.0,30.0,40.0,56.0,56.0,61.0,34.0,57.0,59.0,45.0,64.0,66.0,77.0,28.0,59.0,63.0,22.0,31.0,37.0,46.0,66.0,68.0,61.0,2,2,Medium,Medium
228893,67,CB,190,86,57,57,59,67,67,67,59,36.0,25.0,70.0,54.0,33.0,43.0,36.0,34.0,48.0,48.0,38.0,36.0,44.0,64.0,42.0,49.0,54.0,67.0,86.0,30.0,67.0,69.0,39.0,38.0,49.0,58.0,67.0,70.0,66.0,3,2,Medium,Medium
224980,71,RB,182,79,69,69,69,67,67,67,69,72.0,37.0,53.0,65.0,34.0,68.0,42.0,37.0,54.0,67.0,85.0,86.0,69.0,68.0,70.0,70.0,56.0,69.0,74.0,45.0,78.0,65.0,53.0,45.0,36.0,55.0,67.0,68.0,63.0,3,3,High,Medium
224378,72,LCB,187,81,61,61,63,72,72,72,63,22.0,18.0,70.0,62.0,17.0,50.0,20.0,17.0,57.0,54.0,59.0,54.0,54.0,71.0,48.0,23.0,74.0,61.0,76.0,16.0,67.0,72.0,12.0,28.0,19.0,64.0,74.0,77.0,73.0,3,2,Medium,Medium
230140,63,CB,182,86,54,54,56,63,63,63,56,25.0,24.0,66.0,48.0,30.0,46.0,27.0,28.0,30.0,55.0,56.0,62.0,51.0,52.0,52.0,38.0,69.0,63.0,84.0,24.0,60.0,60.0,21.0,26.0,40.0,53.0,61.0,63.0,60.0,2,2,Medium,Medium
225137,71,CB,154,69,67,67,69,70,70,70,69,32.0,23.0,65.0,76.0,26.0,61.0,32.0,32.0,75.0,69.0,77.0,73.0,44.0,66.0,68.0,34.0,73.0,68.0,67.0,26.0,42.0,80.0,32.0,59.0,45.0,70.0,,75.0,70.0,4,2,Medium,Medium
228310,66,RCB,182,73,61,61,63,66,66,66,63,42.0,26.0,65.0,63.0,48.0,48.0,26.0,28.0,48.0,58.0,75.0,77.0,72.0,56.0,60.0,71.0,80.0,67.0,73.0,53.0,64.0,66.0,37.0,37.0,39.0,64.0,66.0,67.0,60.0,3,2,Medium,High
223853,64,RB,154,72,61,61,62,61,61,61,62,52.0,33.0,68.0,60.0,29.0,59.0,29.0,30.0,54.0,59.0,70.0,64.0,67.0,57.0,79.0,45.0,71.0,57.0,44.0,31.0,49.0,63.0,59.0,41.0,43.0,60.0,58.0,68.0,69.0,2,2,Medium,Medium
224191,68,RB,172,66,67,67,66,59,59,59,66,70.0,49.0,41.0,65.0,59.0,66.0,76.0,72.0,64.0,67.0,74.0,70.0,76.0,65.0,83.0,64.0,37.0,68.0,36.0,65.0,62.0,64.0,53.0,54.0,54.0,63.0,66.0,67.0,65.0,3,3,High,Medium
221167,62,RB,154,69,60,60,60,57,57,57,60,59.0,30.0,56.0,52.0,25.0,59.0,45.0,33.0,49.0,58.0,71.0,72.0,72.0,54.0,69.0,42.0,70.0,73.0,61.0,32.0,50.0,57.0,45.0,50.0,36.0,50.0,58.0,58.0,57.0,3,2,High,Medium
222399,66,LB,182,82,64,64,64,64,64,64,64,61.0,32.0,64.0,62.0,30.0,64.0,49.0,54.0,59.0,61.0,67.0,70.0,61.0,56.0,63.0,40.0,75.0,74.0,71.0,37.0,43.0,66.0,55.0,57.0,42.0,56.0,65.0,67.0,62.0,2,2,High,Medium
222045,71,RCB,182,74,63,63,64,70,70,70,64,43.0,59.0,79.0,61.0,40.0,55.0,52.0,63.0,59.0,60.0,65.0,61.0,57.0,60.0,65.0,53.0,91.0,70.0,80.0,43.0,70.0,74.0,54.0,27.0,70.0,60.0,68.0,69.0,64.0,4,2,Medium,High
219680,67,RCB,195,81,59,59,60,67,67,67,60,47.0,28.0,70.0,64.0,30.0,46.0,39.0,35.0,58.0,59.0,40.0,48.0,53.0,57.0,33.0,48.0,44.0,58.0,83.0,29.0,69.0,66.0,25.0,34.0,45.0,64.0,64.0,71.0,65.0,2,2,Medium,Medium
223524,70,CB,193,82,57,57,60,70,70,70,60,27.0,22.0,70.0,57.0,26.0,48.0,29.0,33.0,56.0,59.0,37.0,48.0,38.0,68.0,34.0,55.0,76.0,47.0,75.0,41.0,72.0,71.0,13.0,19.0,34.0,64.0,74.0,71.0,72.0,3,2,Medium,High
222601,55,LB,154,69,54,54,54,49,49,49,54,50.0,39.0,39.0,51.0,30.0,51.0,38.0,30.0,45.0,49.0,77.0,71.0,58.0,46.0,71.0,37.0,60.0,68.0,42.0,27.0,47.0,50.0,54.0,41.0,37.0,49.0,49.0,52.0,51.0,2,2,Medium,Medium
220140,65,LCB,187,76,61,61,62,65,65,65,62,28.0,32.0,63.0,64.0,24.0,52.0,22.0,28.0,55.0,62.0,61.0,66.0,58.0,61.0,60.0,38.0,73.0,81.0,72.0,16.0,60.0,64.0,40.0,45.0,34.0,55.0,66.0,65.0,62.0,3,2,Medium,High
220038,64,RCB,187,84,58,58,61,64,64,64,61,33.0,28.0,65.0,59.0,27.0,46.0,33.0,30.0,55.0,49.0,71.0,78.0,45.0,55.0,52.0,42.0,80.0,70.0,82.0,27.0,53.0,61.0,35.0,44.0,43.0,60.0,64.0,65.0,63.0,3,2,Medium,Medium
224300,66,LB,182,73,64,64,64,61,61,61,64,61.0,45.0,55.0,58.0,42.0,53.0,53.0,55.0,37.0,59.0,80.0,80.0,83.0,63.0,75.0,51.0,84.0,74.0,58.0,40.0,59.0,62.0,38.0,45.0,46.0,54.0,59.0,63.0,62.0,4,3,Medium,Medium
219957,68,LB,154,76,67,67,66,64,64,64,66,67.0,52.0,48.0,67.0,30.0,66.0,52.0,37.0,58.0,68.0,73.0,76.0,76.0,55.0,70.0,46.0,69.0,78.0,72.0,36.0,62.0,58.0,69.0,54.0,40.0,50.0,67.0,68.0,65.0,3,3,High,High
223117,68,RB,182,74,66,66,66,67,67,67,66,58.0,39.0,63.0,62.0,54.0,61.0,62.0,48.0,60.0,59.0,75.0,79.0,68.0,64.0,65.0,64.0,82.0,74.0,75.0,42.0,74.0,68.0,56.0,54.0,51.0,62.0,67.0,66.0,63.0,2,2,Medium,Medium
222576,66,RCB,154,69,65,65,65,66,66,66,65,53.0,32.0,66.0,66.0,37.0,64.0,40.0,44.0,59.0,68.0,69.0,64.0,73.0,59.0,69.0,38.0,77.0,66.0,61.0,35.0,66.0,70.0,41.0,40.0,43.0,59.0,65.0,68.0,67.0,4,3,High,Medium
222889,68,LCB,198,97,55,55,58,67,67,67,58,31.0,40.0,70.0,53.0,31.0,25.0,36.0,31.0,37.0,52.0,34.0,52.0,32.0,62.0,30.0,46.0,45.0,68.0,90.0,27.0,84.0,68.0,32.0,37.0,39.0,55.0,65.0,66.0,62.0,3,2,Low,Medium
222278,70,RB,154,73,69,69,68,64,64,64,68,67.0,21.0,44.0,70.0,30.0,65.0,46.0,33.0,65.0,70.0,79.0,72.0,84.0,66.0,77.0,36.0,54.0,90.0,78.0,30.0,68.0,62.0,53.0,60.0,43.0,64.0,64.0,63.0,64.0,3,3,Medium,High
217841,66,RCB,193,88,57,57,59,66,66,66,59,29.0,23.0,69.0,60.0,27.0,52.0,24.0,22.0,54.0,57.0,47.0,54.0,33.0,60.0,32.0,40.0,55.0,66.0,84.0,19.0,63.0,64.0,24.0,24.0,35.0,50.0,66.0,67.0,65.0,2,2,Medium,Medium
222837,59,CB,195,94,47,47,49,59,59,59,49,23.0,21.0,62.0,49.0,28.0,26.0,22.0,23.0,38.0,39.0,38.0,40.0,30.0,48.0,34.0,42.0,54.0,54.0,85.0,25.0,64.0,49.0,25.0,27.0,33.0,42.0,60.0,62.0,59.0,2,2,Medium,Medium
219451,68,CB,190,88,62,62,63,68,68,68,63,58.0,30.0,70.0,56.0,29.0,56.0,48.0,36.0,54.0,58.0,44.0,49.0,35.0,68.0,32.0,60.0,33.0,60.0,91.0,46.0,60.0,68.0,49.0,39.0,42.0,57.0,70.0,71.0,69.0,3,2,Low,Medium
223180,60,LB,187,78,57,57,58,59,59,59,58,52.0,29.0,59.0,55.0,30.0,51.0,24.0,25.0,44.0,52.0,64.0,62.0,58.0,54.0,54.0,37.0,76.0,68.0,69.0,28.0,55.0,56.0,23.0,40.0,36.0,51.0,56.0,60.0,57.0,2,2,Medium,High
218047,66,RCB,187,87,59,59,60,66,66,66,60,33.0,35.0,67.0,64.0,28.0,57.0,36.0,34.0,55.0,62.0,52.0,52.0,49.0,58.0,55.0,50.0,63.0,67.0,82.0,42.0,66.0,64.0,29.0,34.0,36.0,67.0,63.0,67.0,67.0,2,2,Medium,Medium
221619,69,CB,182,77,63,63,64,69,69,69,64,34.0,34.0,61.0,66.0,31.0,64.0,34.0,30.0,68.0,63.0,64.0,67.0,64.0,55.0,61.0,40.0,61.0,61.0,71.0,46.0,82.0,73.0,26.0,48.0,44.0,51.0,71.0,72.0,71.0,2,2,Medium,High
212938,68,RCB,182,79,63,63,64,68,68,68,64,40.0,34.0,,66.0,34.0,,36.0,31.0,56.0,,65.0,71.0,56.0,,60.0,63.0,72.0,71.0,76.0,48.0,68.0,,37.0,43.0,38.0,66.0,,,,3,2,High,Medium
215410,66,CB,154,73,60,60,62,66,66,66,62,45.0,27.0,70.0,57.0,33.0,45.0,35.0,35.0,55.0,60.0,59.0,61.0,57.0,57.0,70.0,49.0,79.0,66.0,74.0,32.0,57.0,61.0,35.0,38.0,68.0,59.0,63.0,73.0,65.0,3,2,Low,High
215283,70,RCB,190,77,60,60,62,70,70,70,62,49.0,28.0,70.0,53.0,36.0,50.0,35.0,32.0,45.0,52.0,34.0,36.0,43.0,72.0,40.0,57.0,50.0,59.0,83.0,39.0,73.0,73.0,31.0,30.0,40.0,62.0,74.0,73.0,70.0,2,2,Medium,High
211067,67,RCB,187,81,56,56,59,66,66,66,59,25.0,23.0,68.0,49.0,34.0,44.0,22.0,21.0,46.0,46.0,64.0,66.0,58.0,53.0,65.0,54.0,90.0,67.0,72.0,40.0,71.0,63.0,22.0,32.0,36.0,58.0,72.0,66.0,64.0,3,2,Medium,Medium
214376,72,LB,167,69,71,71,70,67,67,67,70,70.0,44.0,58.0,66.0,23.0,66.0,30.0,30.0,65.0,67.0,78.0,83.0,75.0,65.0,76.0,56.0,71.0,86.0,63.0,23.0,73.0,69.0,58.0,31.0,37.0,70.0,64.0,67.0,70.0,3,3,High,Medium
214955,73,LB,154,81,71,71,71,71,71,71,71,64.0,55.0,73.0,69.0,60.0,67.0,64.0,50.0,64.0,72.0,76.0,77.0,72.0,70.0,62.0,70.0,81.0,84.0,77.0,65.0,76.0,71.0,65.0,69.0,57.0,70.0,65.0,70.0,68.0,2,3,Medium,Medium
216284,68,LCB,195,96,55,55,58,68,68,68,58,31.0,28.0,75.0,58.0,29.0,35.0,27.0,22.0,46.0,50.0,38.0,68.0,32.0,64.0,33.0,54.0,34.0,50.0,94.0,28.0,70.0,65.0,28.0,51.0,38.0,60.0,67.0,67.0,61.0,3,2,Medium,Medium
210434,72,RB,182,72,71,71,70,69,69,69,70,66.0,44.0,51.0,61.0,39.0,71.0,59.0,42.0,55.0,65.0,67.0,64.0,68.0,72.0,63.0,59.0,56.0,84.0,72.0,65.0,68.0,70.0,62.0,50.0,43.0,67.0,71.0,76.0,77.0,3,2,High,High
215433,71,RCB,190,79,58,58,61,71,71,71,61,32.0,21.0,69.0,66.0,30.0,36.0,23.0,28.0,57.0,56.0,35.0,34.0,45.0,68.0,42.0,44.0,72.0,48.0,78.0,21.0,68.0,68.0,24.0,41.0,35.0,62.0,74.0,78.0,76.0,2,2,Low,High
211931,64,RB,175,69,64,64,63,58,58,58,63,65.0,50.0,50.0,60.0,49.0,62.0,65.0,35.0,55.0,62.0,85.0,85.0,74.0,55.0,76.0,64.0,60.0,78.0,50.0,58.0,70.0,60.0,55.0,61.0,49.0,55.0,,59.0,57.0,4,3,High,High
211005,72,RCB,187,77,63,63,65,72,72,72,65,26.0,23.0,74.0,64.0,29.0,61.0,22.0,25.0,55.0,66.0,68.0,68.0,47.0,64.0,48.0,38.0,70.0,69.0,82.0,21.0,75.0,68.0,22.0,56.0,33.0,67.0,72.0,74.0,67.0,3,2,Low,High
214882,72,CB,182,83,62,62,65,72,72,72,65,30.0,23.0,68.0,62.0,44.0,31.0,33.0,24.0,58.0,54.0,56.0,56.0,63.0,68.0,65.0,57.0,80.0,83.0,84.0,22.0,77.0,73.0,35.0,30.0,33.0,64.0,73.0,73.0,69.0,3,2,Medium,High
216271,66,LCB,193,74,62,62,63,66,66,66,63,40.0,25.0,64.0,68.0,33.0,58.0,26.0,34.0,67.0,64.0,61.0,65.0,59.0,68.0,49.0,56.0,76.0,55.0,70.0,32.0,60.0,73.0,35.0,55.0,44.0,62.0,59.0,65.0,68.0,2,2,Medium,Medium
213155,56,CB,190,71,48,48,50,56,56,56,50,22.0,24.0,56.0,46.0,22.0,39.0,29.0,24.0,40.0,44.0,54.0,52.0,43.0,54.0,59.0,37.0,67.0,55.0,72.0,22.0,55.0,53.0,30.0,27.0,33.0,36.0,56.0,57.0,54.0,3,2,Medium,Medium
213663,65,LB,170,68,63,63,63,58,58,58,63,56.0,32.0,45.0,54.0,25.0,66.0,43.0,40.0,44.0,67.0,82.0,78.0,77.0,61.0,79.0,31.0,66.0,81.0,58.0,36.0,52.0,56.0,52.0,51.0,36.0,,60.0,60.0,60.0,3,3,High,Medium
214937,72,LB,154,73,71,71,70,67,67,67,70,75.0,50.0,59.0,71.0,40.0,70.0,59.0,59.0,66.0,71.0,78.0,82.0,75.0,70.0,66.0,67.0,80.0,73.0,61.0,66.0,70.0,71.0,63.0,65.0,42.0,58.0,65.0,65.0,64.0,2,3,High,Medium
215720,70,RB,154,69,69,69,68,66,66,66,68,66.0,52.0,59.0,70.0,62.0,71.0,63.0,34.0,64.0,68.0,82.0,85.0,83.0,69.0,72.0,59.0,72.0,73.0,69.0,50.0,73.0,63.0,65.0,66.0,44.0,69.0,61.0,68.0,65.0,3,3,High,Medium
211820,63,RB,154,81,62,62,62,63,63,63,62,53.0,44.0,56.0,62.0,44.0,65.0,59.0,36.0,51.0,63.0,76.0,79.0,69.0,60.0,71.0,57.0,71.0,62.0,77.0,44.0,63.0,55.0,54.0,52.0,40.0,63.0,64.0,62.0,63.0,3,3,Medium,Medium
216036,74,LB,154,78,73,73,72,69,69,69,72,79.0,53.0,69.0,73.0,51.0,77.0,81.0,67.0,73.0,73.0,82.0,78.0,79.0,75.0,82.0,81.0,73.0,82.0,81.0,69.0,59.0,69.0,69.0,69.0,65.0,75.0,61.0,69.0,67.0,3,3,High,Medium
210859,73,RB,172,72,70,70,71,70,70,70,71,70.0,22.0,60.0,66.0,38.0,64.0,59.0,40.0,60.0,68.0,76.0,66.0,76.0,72.0,77.0,47.0,77.0,71.0,59.0,39.0,74.0,73.0,42.0,44.0,41.0,70.0,70.0,74.0,73.0,3,3,Medium,Medium
214995,71,LCB,182,74,62,62,64,71,71,71,64,30.0,25.0,72.0,52.0,30.0,50.0,32.0,36.0,50.0,51.0,68.0,70.0,60.0,60.0,66.0,70.0,83.0,79.0,80.0,29.0,84.0,70.0,35.0,40.0,34.0,,,74.0,72.0,2,2,Low,High
204652,69,LB,170,69,69,69,67,63,63,63,67,74.0,63.0,54.0,72.0,68.0,72.0,72.0,67.0,65.0,70.0,73.0,74.0,75.0,70.0,75.0,70.0,73.0,75.0,66.0,66.0,56.0,60.0,57.0,66.0,63.0,62.0,59.0,66.0,65.0,4,3,High,Medium
203458,62,LCB,182,83,56,56,57,62,62,62,57,50.0,28.0,66.0,54.0,40.0,42.0,43.0,41.0,52.0,51.0,59.0,62.0,67.0,52.0,46.0,52.0,73.0,50.0,75.0,32.0,63.0,59.0,36.0,45.0,45.0,52.0,57.0,63.0,64.0,1,2,Low,Medium
209223,66,LB,172,68,65,65,64,62,62,62,64,53.0,46.0,50.0,67.0,42.0,65.0,49.0,41.0,63.0,68.0,70.0,70.0,71.0,70.0,71.0,55.0,49.0,80.0,64.0,58.0,71.0,62.0,59.0,64.0,44.0,65.0,59.0,64.0,58.0,4,3,Medium,Medium
209761,67,RCB,182,77,60,60,61,67,67,67,61,48.0,24.0,74.0,67.0,27.0,39.0,28.0,24.0,66.0,59.0,41.0,53.0,60.0,63.0,59.0,35.0,77.0,66.0,74.0,22.0,68.0,66.0,38.0,29.0,38.0,59.0,66.0,65.0,62.0,3,2,Medium,Medium
210341,64,LB,182,73,63,63,62,59,59,59,62,60.0,47.0,51.0,60.0,47.0,62.0,64.0,43.0,59.0,63.0,69.0,77.0,66.0,67.0,68.0,55.0,61.0,62.0,58.0,53.0,52.0,59.0,45.0,42.0,44.0,47.0,58.0,63.0,61.0,3,2,High,Medium
208714,69,CB,185,76,62,62,64,69,69,69,64,45.0,41.0,71.0,63.0,52.0,44.0,52.0,53.0,66.0,48.0,64.0,61.0,59.0,68.0,55.0,68.0,69.0,70.0,80.0,62.0,76.0,70.0,52.0,55.0,56.0,73.0,67.0,70.0,68.0,2,2,Medium,High
206022,72,LCB,193,88,62,62,63,72,72,72,63,41.0,42.0,70.0,61.0,50.0,55.0,47.0,46.0,73.0,61.0,38.0,52.0,54.0,69.0,45.0,68.0,82.0,62.0,83.0,47.0,73.0,72.0,44.0,51.0,49.0,71.0,73.0,72.0,70.0,2,2,Medium,Medium
204504,69,RB,154,74,68,68,68,67,67,67,68,67.0,44.0,65.0,58.0,46.0,69.0,54.0,21.0,56.0,65.0,86.0,87.0,76.0,65.0,72.0,62.0,88.0,77.0,73.0,38.0,66.0,69.0,59.0,64.0,46.0,65.0,66.0,63.0,64.0,2,3,High,High
206554,65,RB,154,74,63,63,63,62,62,62,63,56.0,29.0,60.0,58.0,22.0,59.0,42.0,30.0,52.0,59.0,78.0,79.0,72.0,60.0,66.0,51.0,74.0,73.0,67.0,34.0,65.0,59.0,45.0,44.0,36.0,50.0,60.0,62.0,62.0,3,2,Medium,Medium
208247,68,CB,187,82,65,65,66,68,68,68,66,50.0,41.0,64.0,66.0,45.0,39.0,63.0,65.0,63.0,61.0,67.0,72.0,58.0,63.0,52.0,66.0,75.0,83.0,77.0,59.0,69.0,70.0,36.0,45.0,64.0,63.0,67.0,68.0,65.0,3,2,High,Medium
208607,68,RCB,182,78,59,59,60,68,68,68,60,47.0,37.0,73.0,64.0,55.0,55.0,63.0,45.0,61.0,60.0,35.0,31.0,51.0,68.0,62.0,59.0,70.0,51.0,75.0,34.0,73.0,71.0,46.0,33.0,42.0,64.0,70.0,68.0,62.0,3,2,High,Medium
206074,65,CB,185,79,54,54,58,65,65,65,58,28.0,13.0,64.0,48.0,17.0,41.0,23.0,22.0,40.0,50.0,45.0,67.0,50.0,59.0,59.0,29.0,77.0,46.0,75.0,15.0,60.0,65.0,21.0,18.0,30.0,62.0,64.0,71.0,68.0,3,2,Medium,Medium
208866,71,RB,167,64,70,70,69,66,66,66,69,67.0,56.0,52.0,71.0,41.0,73.0,49.0,57.0,65.0,71.0,81.0,76.0,80.0,70.0,90.0,55.0,76.0,70.0,47.0,45.0,71.0,69.0,58.0,61.0,49.0,70.0,66.0,71.0,67.0,2,3,High,Medium
204687,68,RB,182,76,67,67,66,65,65,65,66,65.0,50.0,55.0,68.0,56.0,65.0,53.0,36.0,58.0,64.0,74.0,74.0,74.0,64.0,65.0,67.0,62.0,73.0,70.0,65.0,68.0,64.0,64.0,60.0,47.0,67.0,62.0,68.0,65.0,2,3,Medium,Medium
208564,72,RB,154,74,71,71,70,66,66,66,70,69.0,57.0,54.0,68.0,63.0,69.0,66.0,61.0,64.0,71.0,79.0,80.0,75.0,66.0,74.0,71.0,68.0,90.0,63.0,66.0,67.0,68.0,67.0,66.0,40.0,60.0,68.0,67.0,67.0,3,3,High,Medium
204763,68,LB,154,71,66,66,66,62,62,62,66,72.0,47.0,59.0,65.0,51.0,59.0,73.0,76.0,70.0,65.0,74.0,72.0,71.0,50.0,69.0,66.0,72.0,84.0,70.0,57.0,62.0,61.0,53.0,62.0,67.0,59.0,56.0,62.0,68.0,3,2,Medium,Medium
207646,63,CB,154,79,62,62,62,63,63,63,62,58.0,38.0,59.0,56.0,35.0,54.0,45.0,30.0,55.0,62.0,67.0,70.0,69.0,60.0,68.0,50.0,84.0,80.0,74.0,34.0,63.0,59.0,51.0,53.0,53.0,54.0,61.0,62.0,60.0,3,2,High,Medium
208324,70,LB,182,78,69,69,68,66,66,66,68,71.0,46.0,53.0,68.0,32.0,66.0,54.0,64.0,63.0,65.0,78.0,78.0,65.0,62.0,66.0,68.0,66.0,77.0,75.0,53.0,75.0,67.0,56.0,57.0,47.0,58.0,66.0,64.0,68.0,3,2,High,Medium
