playerID,overallrating,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,Speed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DefensiveAwareness,StandingTackle,SlidingTackle,WeakFoot,SkillMoves,attackRate,defendRate
239544,61,LW,172,66,59,59,59,61,60,60,60,61,62.0,65.0,44.0,62.0,51.0,67.0,47.0,46.0,60.0,61.0,74.0,68.0,66.0,58.0,75.0,72.0,46.0,69.0,42.0,43.0,32.0,21.0,50.0,46.0,63.0,52.0,35.0,30.0,35.0,3,2,High,Low
239418,64,ST,193,87,64,64,64,63,63,63,63,63,58.0,65.0,63.0,64.0,62.0,65.0,45.0,45.0,56.0,66.0,67.0,73.0,63.0,59.0,57.0,61.0,67.0,76.0,75.0,60.0,61.0,25.0,58.0,56.0,52.0,54.0,41.0,43.0,25.0,5,3,High,Medium
236604,61,ST,182,76,61,61,61,64,64,64,64,64,56.0,62.0,48.0,65.0,31.0,62.0,34.0,39.0,52.0,67.0,79.0,76.0,70.0,58.0,65.0,55.0,55.0,60.0,60.0,45.0,60.0,43.0,68.0,62.0,64.0,65.0,18.0,50.0,42.0,3,2,Medium,Medium
236550,59,ST,182,72,59,59,59,58,59,59,59,58,46.0,61.0,46.0,52.0,53.0,58.0,46.0,41.0,41.0,59.0,70.0,74.0,64.0,56.0,62.0,66.0,64.0,68.0,65.0,56.0,55.0,17.0,58.0,55.0,66.0,62.0,23.0,28.0,25.0,4,2,High,Low
233794,66,RW,175,69,63,63,63,66,66,66,66,66,64.0,64.0,52.0,65.0,62.0,74.0,69.0,55.0,58.0,72.0,63.0,61.0,67.0,60.0,74.0,69.0,45.0,37.0,32.0,70.0,39.0,18.0,62.0,65.0,60.0,56.0,56.0,32.0,34.0,3,3,High,Low
232900,71,ST,154,73,71,71,71,69,70,70,70,69,48.0,76.0,62.0,58.0,62.0,71.0,52.0,32.0,38.0,69.0,81.0,91.0,76.0,68.0,71.0,69.0,71.0,70.0,66.0,59.0,72.0,10.0,75.0,62.0,69.0,63.0,28.0,12.0,15.0,3,3,Medium,Medium
227998,66,ST,182,78,66,66,66,63,64,64,64,63,44.0,65.0,71.0,59.0,52.0,67.0,39.0,39.0,24.0,66.0,74.0,80.0,67.0,64.0,62.0,66.0,84.0,75.0,76.0,53.0,65.0,19.0,62.0,52.0,61.0,61.0,40.0,39.0,34.0,2,3,Medium,Low
229925,65,LS,185,81,65,65,65,63,63,63,63,63,46.0,65.0,58.0,62.0,52.0,66.0,42.0,33.0,40.0,67.0,69.0,76.0,64.0,62.0,67.0,66.0,59.0,78.0,78.0,55.0,68.0,16.0,62.0,49.0,69.0,56.0,29.0,28.0,22.0,3,2,Medium,Medium
230524,75,ST,154,72,75,75,75,71,73,73,73,71,57.0,76.0,77.0,65.0,72.0,72.0,61.0,55.0,58.0,73.0,76.0,78.0,77.0,73.0,71.0,85.0,63.0,61.0,63.0,77.0,52.0,23.0,75.0,56.0,56.0,78.0,20.0,14.0,15.0,3,3,Medium,Medium
228327,65,LS,185,81,64,64,64,62,62,62,62,62,54.0,64.0,60.0,56.0,54.0,62.0,54.0,49.0,51.0,63.0,76.0,80.0,70.0,64.0,70.0,64.0,90.0,63.0,72.0,53.0,61.0,46.0,61.0,51.0,58.0,60.0,25.0,34.0,35.0,3,2,Medium,Medium
225756,59,ST,187,81,59,59,59,57,57,57,57,57,53.0,60.0,57.0,53.0,49.0,56.0,52.0,41.0,50.0,59.0,58.0,65.0,68.0,53.0,66.0,63.0,76.0,69.0,74.0,51.0,40.0,38.0,61.0,48.0,54.0,58.0,42.0,46.0,42.0,2,2,Medium,Medium
226122,65,ST,190,78,65,65,65,58,61,61,61,58,41.0,64.0,67.0,57.0,57.0,63.0,40.0,34.0,32.0,59.0,51.0,64.0,44.0,60.0,52.0,76.0,60.0,63.0,86.0,67.0,68.0,18.0,62.0,50.0,51.0,54.0,25.0,23.0,26.0,3,2,Medium,Medium
226266,67,LW,170,69,65,65,65,67,66,66,66,67,63.0,63.0,49.0,64.0,58.0,70.0,70.0,74.0,55.0,68.0,82.0,74.0,86.0,63.0,80.0,68.0,57.0,67.0,66.0,66.0,41.0,43.0,65.0,56.0,63.0,57.0,22.0,39.0,32.0,3,3,Medium,Low
231094,69,RW,154,66,69,69,69,69,68,68,68,69,59.0,70.0,68.0,58.0,65.0,78.0,60.0,54.0,57.0,70.0,91.0,88.0,82.0,59.0,87.0,72.0,81.0,77.0,61.0,58.0,35.0,24.0,65.0,52.0,67.0,65.0,40.0,22.0,28.0,4,5,High,Low
230454,70,RW,154,73,65,65,65,70,69,69,69,70,66.0,64.0,36.0,69.0,56.0,76.0,73.0,65.0,39.0,72.0,85.0,81.0,78.0,66.0,82.0,73.0,69.0,68.0,65.0,61.0,56.0,22.0,57.0,69.0,49.0,65.0,37.0,29.0,27.0,3,2,Medium,Medium
225561,64,LW,154,67,58,58,58,64,62,62,62,64,62.0,57.0,39.0,60.0,48.0,65.0,52.0,36.0,34.0,65.0,78.0,71.0,79.0,59.0,75.0,63.0,62.0,64.0,40.0,60.0,40.0,26.0,56.0,63.0,52.0,48.0,45.0,35.0,29.0,4,3,High,Low
225849,67,LW,182,77,62,62,62,65,64,64,64,65,59.0,58.0,41.0,59.0,46.0,68.0,55.0,43.0,46.0,65.0,87.0,90.0,69.0,64.0,71.0,70.0,58.0,85.0,68.0,40.0,51.0,56.0,61.0,55.0,54.0,49.0,54.0,57.0,51.0,3,3,Medium,Medium
228646,65,LS,154,69,60,60,60,63,62,62,62,63,59.0,58.0,46.0,67.0,42.0,70.0,56.0,45.0,62.0,68.0,77.0,72.0,74.0,52.0,69.0,64.0,56.0,72.0,66.0,54.0,38.0,36.0,52.0,50.0,51.0,54.0,27.0,29.0,26.0,3,4,Medium,Medium
228173,71,RW,182,73,70,70,70,71,71,71,71,71,69.0,74.0,55.0,66.0,65.0,73.0,64.0,66.0,62.0,71.0,76.0,76.0,74.0,62.0,71.0,77.0,64.0,75.0,74.0,71.0,63.0,33.0,72.0,67.0,68.0,75.0,45.0,32.0,25.0,4,4,High,Low
229367,64,ST,185,91,64,64,64,62,63,63,63,62,53.0,65.0,60.0,55.0,58.0,64.0,55.0,52.0,41.0,63.0,71.0,70.0,66.0,60.0,67.0,68.0,78.0,68.0,76.0,62.0,59.0,29.0,64.0,53.0,64.0,61.0,31.0,35.0,29.0,3,2,Medium,Medium
232053,62,RW,154,64,59,59,59,62,60,60,60,62,48.0,60.0,51.0,55.0,34.0,60.0,36.0,27.0,46.0,58.0,93.0,93.0,87.0,48.0,93.0,49.0,72.0,78.0,65.0,48.0,26.0,24.0,62.0,53.0,62.0,55.0,22.0,18.0,12.0,4,3,High,High
232163,72,ST,154,73,72,72,72,70,70,70,70,70,58.0,74.0,61.0,62.0,68.0,66.0,53.0,41.0,34.0,64.0,93.0,91.0,91.0,68.0,67.0,78.0,91.0,68.0,72.0,71.0,53.0,23.0,72.0,62.0,66.0,71.0,24.0,20.0,18.0,4,3,Medium,Medium
221605,67,ST,193,82,67,67,67,62,65,65,65,62,32.0,70.0,66.0,64.0,55.0,61.0,60.0,33.0,40.0,65.0,65.0,68.0,64.0,67.0,33.0,59.0,37.0,64.0,88.0,55.0,38.0,18.0,69.0,70.0,55.0,69.0,33.0,21.0,17.0,3,2,Medium,Low
221452,69,ST,154,77,69,69,69,70,70,70,70,70,62.0,65.0,62.0,64.0,67.0,72.0,72.0,48.0,46.0,74.0,85.0,74.0,76.0,68.0,75.0,74.0,78.0,71.0,72.0,63.0,43.0,21.0,70.0,61.0,69.0,65.0,29.0,29.0,20.0,3,3,High,High
225368,66,ST,193,83,66,66,66,58,62,62,62,58,30.0,64.0,75.0,53.0,47.0,60.0,35.0,32.0,33.0,64.0,63.0,65.0,63.0,65.0,57.0,72.0,67.0,57.0,86.0,61.0,59.0,11.0,66.0,46.0,63.0,57.0,17.0,15.0,18.0,3,2,Medium,Low
221692,65,ST,182,72,65,65,65,61,63,63,63,61,38.0,67.0,62.0,56.0,60.0,59.0,47.0,39.0,44.0,63.0,72.0,73.0,64.0,63.0,70.0,64.0,71.0,72.0,74.0,59.0,58.0,30.0,66.0,55.0,59.0,63.0,28.0,23.0,23.0,3,2,High,Medium
225359,75,LW,185,82,71,71,71,73,74,74,74,73,68.0,73.0,54.0,75.0,67.0,76.0,83.0,78.0,73.0,80.0,64.0,56.0,70.0,72.0,72.0,78.0,51.0,62.0,70.0,75.0,62.0,47.0,73.0,78.0,77.0,72.0,48.0,52.0,49.0,4,4,Medium,Low
222544,70,ST,182,82,70,70,70,65,68,68,68,65,39.0,76.0,72.0,63.0,69.0,65.0,52.0,38.0,60.0,68.0,68.0,67.0,64.0,68.0,62.0,71.0,67.0,65.0,68.0,68.0,30.0,14.0,73.0,53.0,54.0,70.0,38.0,13.0,18.0,3,3,High,Low
215692,63,ST,187,83,63,63,63,56,59,59,59,56,25.0,66.0,69.0,35.0,59.0,58.0,45.0,46.0,22.0,63.0,69.0,70.0,68.0,61.0,55.0,59.0,74.0,67.0,74.0,62.0,47.0,24.0,63.0,39.0,64.0,69.0,39.0,21.0,19.0,3,2,Medium,Medium
213089,67,ST,154,71,67,67,67,69,67,67,67,69,70.0,65.0,53.0,64.0,63.0,69.0,55.0,54.0,51.0,70.0,86.0,86.0,86.0,59.0,84.0,68.0,82.0,66.0,57.0,64.0,41.0,22.0,71.0,50.0,62.0,62.0,33.0,18.0,16.0,3,3,High,Low
222729,68,ST,187,76,68,68,68,60,63,63,63,60,41.0,73.0,76.0,51.0,70.0,62.0,34.0,35.0,40.0,64.0,63.0,68.0,51.0,60.0,52.0,71.0,67.0,59.0,74.0,52.0,76.0,19.0,72.0,50.0,68.0,68.0,12.0,21.0,24.0,3,2,Medium,Medium
225270,68,ST,182,82,68,68,68,62,65,65,65,62,38.0,70.0,68.0,54.0,52.0,64.0,51.0,48.0,40.0,69.0,67.0,67.0,57.0,71.0,58.0,68.0,84.0,65.0,75.0,59.0,36.0,18.0,73.0,49.0,70.0,64.0,32.0,17.0,17.0,3,2,High,Low
213302,71,RW,170,68,67,67,67,71,70,70,70,71,65.0,71.0,45.0,66.0,62.0,73.0,71.0,66.0,57.0,74.0,86.0,79.0,88.0,59.0,88.0,75.0,70.0,61.0,57.0,69.0,32.0,26.0,66.0,63.0,57.0,64.0,29.0,32.0,32.0,4,3,High,Medium
224508,70,RS,182,77,70,70,70,70,70,70,70,70,62.0,73.0,61.0,64.0,70.0,70.0,63.0,41.0,57.0,70.0,72.0,80.0,80.0,72.0,80.0,69.0,68.0,85.0,67.0,64.0,50.0,36.0,75.0,66.0,70.0,68.0,40.0,22.0,20.0,4,3,High,Low
218863,66,RS,193,87,66,66,66,64,65,65,65,64,64.0,64.0,70.0,65.0,56.0,63.0,45.0,31.0,62.0,65.0,62.0,74.0,52.0,63.0,43.0,67.0,53.0,77.0,84.0,62.0,62.0,24.0,66.0,64.0,59.0,62.0,39.0,37.0,26.0,3,2,Medium,High
223569,67,ST,193,79,67,67,67,63,64,64,64,63,51.0,66.0,70.0,59.0,64.0,63.0,59.0,58.0,41.0,65.0,74.0,78.0,62.0,54.0,55.0,76.0,72.0,64.0,78.0,61.0,52.0,24.0,66.0,51.0,62.0,60.0,20.0,21.0,29.0,3,3,High,Medium
212643,66,ST,182,66,66,66,66,69,68,68,68,69,67.0,63.0,57.0,64.0,63.0,66.0,67.0,68.0,52.0,68.0,77.0,80.0,84.0,71.0,64.0,63.0,70.0,77.0,57.0,68.0,57.0,21.0,69.0,67.0,60.0,64.0,25.0,32.0,30.0,2,3,High,Medium
224915,63,LW,175,64,57,57,57,63,61,61,61,63,55.0,58.0,37.0,57.0,40.0,67.0,44.0,64.0,48.0,65.0,84.0,85.0,82.0,53.0,79.0,54.0,35.0,63.0,43.0,43.0,38.0,23.0,55.0,58.0,56.0,50.0,27.0,31.0,23.0,3,3,High,Low
210259,71,ST,190,78,71,71,71,62,67,67,67,62,30.0,72.0,76.0,63.0,72.0,68.0,66.0,44.0,46.0,67.0,56.0,58.0,53.0,66.0,39.0,80.0,49.0,50.0,87.0,65.0,77.0,31.0,74.0,59.0,79.0,76.0,20.0,23.0,25.0,3,3,Medium,Low
200446,72,ST,170,72,72,72,72,73,72,72,72,73,70.0,73.0,68.0,65.0,76.0,77.0,73.0,79.0,60.0,74.0,76.0,78.0,81.0,70.0,74.0,77.0,86.0,70.0,67.0,70.0,55.0,29.0,70.0,66.0,73.0,72.0,21.0,38.0,33.0,4,4,High,Low
211211,68,LS,154,73,68,68,68,65,67,67,67,65,37.0,74.0,67.0,57.0,56.0,67.0,38.0,29.0,45.0,69.0,75.0,77.0,73.0,64.0,71.0,60.0,71.0,55.0,57.0,59.0,66.0,27.0,73.0,57.0,68.0,56.0,50.0,33.0,31.0,4,2,High,Low
207429,64,RW,182,88,64,64,64,63,63,63,63,63,49.0,65.0,66.0,59.0,57.0,70.0,62.0,37.0,40.0,65.0,76.0,74.0,64.0,58.0,60.0,61.0,73.0,68.0,69.0,59.0,67.0,30.0,59.0,51.0,64.0,58.0,44.0,31.0,28.0,3,3,Medium,Low
202350,70,CF,182,78,71,71,71,69,70,70,70,69,64.0,70.0,69.0,68.0,77.0,70.0,75.0,72.0,61.0,70.0,69.0,68.0,76.0,72.0,54.0,79.0,81.0,78.0,79.0,70.0,73.0,51.0,71.0,69.0,71.0,74.0,25.0,27.0,30.0,2,4,High,Medium
199908,65,ST,187,82,65,65,65,63,64,64,64,63,57.0,63.0,62.0,56.0,41.0,64.0,47.0,49.0,47.0,64.0,75.0,83.0,56.0,63.0,54.0,67.0,80.0,70.0,87.0,42.0,72.0,46.0,66.0,59.0,56.0,60.0,41.0,42.0,34.0,3,3,Medium,Medium
210329,72,RW,170,69,68,68,68,72,71,71,71,72,64.0,64.0,53.0,72.0,64.0,76.0,74.0,70.0,67.0,75.0,78.0,79.0,90.0,67.0,91.0,70.0,55.0,66.0,54.0,73.0,51.0,31.0,69.0,68.0,59.0,64.0,28.0,22.0,23.0,3,3,High,Low
205985,71,ST,187,82,71,71,71,65,68,68,68,65,46.0,71.0,77.0,69.0,65.0,65.0,48.0,35.0,59.0,68.0,49.0,67.0,63.0,73.0,51.0,71.0,71.0,77.0,88.0,61.0,78.0,32.0,73.0,72.0,72.0,71.0,45.0,25.0,20.0,3,3,Medium,High
198846,68,ST,172,77,67,67,67,66,66,66,66,66,63.0,70.0,60.0,64.0,60.0,68.0,64.0,38.0,53.0,66.0,70.0,71.0,73.0,66.0,74.0,68.0,83.0,66.0,75.0,67.0,86.0,21.0,65.0,52.0,50.0,56.0,,18.0,26.0,3,2,Medium,Medium
202799,65,LW,182,73,58,58,58,64,62,62,62,64,69.0,55.0,34.0,58.0,54.0,70.0,74.0,71.0,48.0,66.0,76.0,78.0,72.0,55.0,71.0,68.0,53.0,57.0,43.0,56.0,43.0,23.0,57.0,62.0,58.0,60.0,33.0,23.0,24.0,5,4,Medium,Low
207463,59,ST,182,79,59,59,59,58,58,58,58,58,45.0,57.0,56.0,54.0,54.0,58.0,51.0,42.0,48.0,57.0,74.0,75.0,73.0,57.0,65.0,61.0,70.0,68.0,69.0,53.0,65.0,37.0,58.0,51.0,58.0,55.0,30.0,37.0,26.0,3,3,High,Medium
204506,69,ST,182,73,69,69,69,69,69,69,69,69,62.0,67.0,70.0,63.0,67.0,70.0,60.0,60.0,50.0,71.0,82.0,81.0,69.0,66.0,70.0,64.0,81.0,65.0,73.0,63.0,70.0,30.0,72.0,63.0,59.0,70.0,30.0,22.0,26.0,4,3,High,Medium
212158,65,ST,154,78,65,65,65,63,63,63,63,63,43.0,62.0,61.0,60.0,62.0,62.0,43.0,32.0,33.0,61.0,85.0,88.0,73.0,63.0,67.0,65.0,83.0,71.0,76.0,60.0,46.0,16.0,59.0,52.0,60.0,59.0,32.0,24.0,16.0,3,2,Medium,Medium
204690,67,ST,154,78,67,67,67,65,66,66,66,65,50.0,68.0,61.0,58.0,64.0,63.0,68.0,30.0,47.0,66.0,77.0,80.0,75.0,69.0,81.0,65.0,83.0,69.0,66.0,52.0,45.0,18.0,71.0,59.0,68.0,68.0,36.0,19.0,16.0,3,3,Medium,Low
209503,65,LW,175,68,62,62,62,65,64,64,64,65,54.0,58.0,54.0,59.0,58.0,72.0,68.0,34.0,46.0,69.0,85.0,88.0,87.0,60.0,67.0,64.0,62.0,66.0,48.0,55.0,41.0,29.0,55.0,52.0,57.0,56.0,22.0,25.0,25.0,3,3,Medium,Low
210321,71,ST,154,78,69,69,69,71,70,70,70,71,73.0,66.0,70.0,69.0,49.0,73.0,72.0,69.0,55.0,69.0,79.0,78.0,82.0,66.0,68.0,68.0,81.0,65.0,72.0,68.0,78.0,31.0,71.0,65.0,63.0,70.0,21.0,17.0,12.0,3,3,High,Medium
206263,63,ST,185,76,63,63,63,60,61,61,61,60,48.0,65.0,63.0,56.0,58.0,58.0,42.0,45.0,45.0,61.0,60.0,66.0,69.0,63.0,64.0,64.0,80.0,75.0,75.0,52.0,62.0,17.0,65.0,57.0,63.0,62.0,26.0,41.0,43.0,3,2,High,Medium
203431,70,LW,154,78,67,67,67,70,69,69,69,70,65.0,71.0,37.0,67.0,66.0,70.0,75.0,78.0,68.0,68.0,74.0,72.0,76.0,67.0,64.0,70.0,59.0,72.0,76.0,68.0,73.0,57.0,70.0,72.0,73.0,63.0,56.0,20.0,12.0,3,2,Medium,Low
197936,66,RS,190,78,66,66,66,60,63,63,63,60,33.0,65.0,67.0,63.0,64.0,60.0,48.0,51.0,37.0,69.0,62.0,64.0,52.0,64.0,50.0,66.0,34.0,55.0,80.0,64.0,48.0,27.0,66.0,49.0,50.0,55.0,17.0,24.0,21.0,3,4,Medium,Medium
189485,71,ST,172,66,71,71,71,75,74,74,74,75,66.0,70.0,64.0,72.0,63.0,78.0,65.0,65.0,59.0,77.0,85.0,81.0,88.0,73.0,90.0,70.0,70.0,58.0,40.0,68.0,40.0,25.0,72.0,72.0,69.0,72.0,55.0,27.0,20.0,3,4,High,Medium
184301,65,ST,190,84,65,65,65,63,63,63,63,63,62.0,64.0,63.0,59.0,67.0,66.0,49.0,68.0,57.0,64.0,62.0,71.0,62.0,55.0,41.0,70.0,53.0,52.0,81.0,63.0,55.0,31.0,65.0,62.0,72.0,68.0,32.0,33.0,31.0,4,3,Low,Low
184312,70,ST,154,73,69,69,69,72,70,70,70,72,70.0,66.0,60.0,68.0,70.0,74.0,67.0,50.0,54.0,73.0,92.0,89.0,86.0,61.0,80.0,73.0,62.0,61.0,62.0,57.0,65.0,30.0,68.0,61.0,65.0,63.0,29.0,37.0,37.0,3,3,Medium,Low
192561,67,RS,182,78,67,67,67,67,67,67,67,67,63.0,70.0,62.0,69.0,66.0,64.0,65.0,59.0,46.0,67.0,70.0,74.0,69.0,69.0,67.0,70.0,72.0,80.0,67.0,61.0,73.0,50.0,64.0,62.0,61.0,62.0,43.0,41.0,42.0,4,3,High,Medium
187157,68,ST,185,78,68,68,68,63,65,65,65,63,42.0,70.0,70.0,58.0,64.0,63.0,58.0,46.0,47.0,67.0,62.0,67.0,71.0,67.0,86.0,68.0,82.0,72.0,67.0,62.0,57.0,34.0,73.0,53.0,71.0,67.0,24.0,26.0,21.0,3,2,High,Medium
198195,60,ST,193,91,60,60,60,53,54,54,54,53,39.0,60.0,70.0,50.0,52.0,50.0,55.0,40.0,36.0,53.0,62.0,70.0,58.0,54.0,42.0,63.0,56.0,63.0,89.0,54.0,63.0,24.0,58.0,33.0,63.0,60.0,33.0,28.0,32.0,3,2,Medium,Medium
186614,73,ST,187,78,73,73,73,67,70,70,70,67,45.0,75.0,72.0,62.0,66.0,73.0,66.0,62.0,42.0,72.0,70.0,64.0,79.0,70.0,61.0,79.0,69.0,65.0,85.0,65.0,67.0,42.0,75.0,49.0,75.0,75.0,42.0,21.0,17.0,4,3,High,Low
13128,77,RS,182,72,77,77,77,71,77,77,77,71,63.0,80.0,77.0,68.0,,78.0,,73.0,52.0,82.0,72.0,74.0,,78.0,,77.0,,60.0,70.0,78.0,60.0,77.0,76.0,,82.0,,,27.0,,4,1,N,
167705,67,ST,154,71,66,66,66,64,65,65,65,64,59.0,66.0,68.0,61.0,64.0,68.0,63.0,67.0,56.0,61.0,65.0,65.0,66.0,62.0,63.0,68.0,70.0,57.0,68.0,64.0,70.0,25.0,67.0,63.0,76.0,63.0,,24.0,18.0,3,4,Medium,Low
177035,77,LS,170,72,77,77,77,74,75,75,75,74,60.0,78.0,75.0,64.0,62.0,78.0,62.0,60.0,56.0,75.0,91.0,90.0,85.0,78.0,86.0,75.0,91.0,82.0,80.0,66.0,83.0,45.0,79.0,60.0,63.0,,,19.0,18.0,4,4,High,Medium
110376,71,ST,154,72,71,71,71,71,72,72,72,71,61.0,,66.0,,,,84.0,83.0,69.0,,64.0,,,,70.0,,,,69.0,,58.0,45.0,,,78.0,,25.0,22.0,24.0,3,4,Medium,Low
111016,68,RS,182,73,68,68,68,66,67,67,67,66,,,,,67.0,71.0,70.0,65.0,,,,,69.0,,73.0,70.0,70.0,,,62.0,59.0,,,71.0,,,,29.0,31.0,4,3,N,
152718,71,ST,187,79,71,71,71,69,69,69,69,69,64.0,71.0,76.0,66.0,65.0,68.0,67.0,57.0,58.0,70.0,75.0,74.0,76.0,64.0,58.0,79.0,70.0,67.0,79.0,65.0,63.0,45.0,69.0,68.0,73.0,67.0,42.0,36.0,24.0,4,3,Low,Low
159195,64,ST,187,92,64,64,64,60,61,61,61,60,59.0,70.0,65.0,57.0,68.0,58.0,61.0,60.0,56.0,63.0,47.0,52.0,44.0,66.0,35.0,65.0,44.0,44.0,88.0,61.0,50.0,58.0,64.0,58.0,56.0,54.0,12.0,18.0,23.0,4,2,Medium,Medium
139799,72,ST,182,83,72,72,72,63,68,68,68,63,52.0,74.0,80.0,65.0,69.0,64.0,60.0,60.0,59.0,70.0,34.0,34.0,52.0,75.0,51.0,82.0,91.0,52.0,90.0,69.0,75.0,42.0,79.0,68.0,74.0,78.0,37.0,39.0,34.0,3,3,Medium,Medium
167512,66,LW,175,67,61,61,61,66,63,63,63,66,63.0,59.0,35.0,60.0,44.0,65.0,50.0,56.0,56.0,63.0,88.0,87.0,88.0,60.0,76.0,61.0,63.0,68.0,67.0,59.0,41.0,38.0,61.0,60.0,57.0,61.0,41.0,34.0,32.0,3,3,High,Medium
258895,62,ST,190,83,62,62,62,57,59,59,59,57,40.0,63.0,63.0,55.0,60.0,53.0,54.0,43.0,40.0,61.0,67.0,68.0,49.0,60.0,47.0,65.0,60.0,58.0,69.0,60.0,61.0,26.0,59.0,52.0,57.0,58.0,29.0,26.0,31.0,4,2,Medium,Low
258764,63,ST,175,68,63,63,63,63,63,63,63,63,58.0,68.0,59.0,60.0,54.0,64.0,51.0,40.0,54.0,60.0,75.0,70.0,64.0,60.0,66.0,59.0,61.0,58.0,47.0,61.0,44.0,29.0,65.0,54.0,68.0,66.0,15.0,22.0,21.0,3,3,Medium,Medium
258978,51,ST,175,67,51,51,51,50,52,52,52,50,28.0,57.0,42.0,51.0,50.0,56.0,50.0,31.0,33.0,47.0,61.0,58.0,56.0,50.0,78.0,56.0,53.0,57.0,43.0,48.0,29.0,17.0,45.0,49.0,65.0,47.0,17.0,13.0,15.0,3,2,High,Medium
253349,68,ST,185,64,67,67,67,62,64,64,64,62,45.0,67.0,81.0,59.0,49.0,59.0,38.0,32.0,51.0,70.0,61.0,66.0,67.0,51.0,69.0,63.0,89.0,69.0,84.0,59.0,53.0,28.0,74.0,64.0,70.0,49.0,30.0,32.0,23.0,3,2,High,Low
253915,66,ST,182,74,66,66,66,60,62,62,62,60,58.0,70.0,79.0,58.0,67.0,58.0,60.0,64.0,48.0,55.0,54.0,58.0,63.0,60.0,43.0,70.0,82.0,50.0,71.0,58.0,56.0,29.0,74.0,60.0,60.0,69.0,28.0,25.0,18.0,2,2,High,Low
257314,62,ST,185,78,62,62,62,64,62,62,62,64,57.0,,43.0,,,,46.0,45.0,47.0,,,,76.0,,73.0,,72.0,48.0,71.0,53.0,38.0,22.0,54.0,,54.0,,21.0,23.0,21.0,4,3,High,Medium
258559,67,LW,167,68,61,61,61,67,65,65,65,67,63.0,62.0,39.0,62.0,61.0,71.0,70.0,64.0,57.0,70.0,79.0,76.0,84.0,62.0,86.0,62.0,40.0,60.0,44.0,60.0,42.0,20.0,57.0,60.0,72.0,65.0,18.0,21.0,24.0,3,4,Medium,Medium
253732,61,ST,187,77,61,61,61,60,61,61,61,60,38.0,57.0,59.0,60.0,49.0,59.0,35.0,36.0,49.0,65.0,72.0,76.0,70.0,59.0,73.0,51.0,62.0,68.0,58.0,55.0,32.0,11.0,69.0,41.0,49.0,43.0,14.0,12.0,16.0,2,3,Medium,Medium
257512,58,ST,175,73,58,58,58,54,56,56,56,54,36.0,67.0,62.0,52.0,41.0,55.0,48.0,33.0,37.0,55.0,52.0,53.0,59.0,56.0,64.0,54.0,64.0,53.0,67.0,55.0,28.0,19.0,57.0,52.0,68.0,54.0,21.0,20.0,21.0,3,2,High,Low
252530,54,LW,172,62,47,47,47,54,51,51,51,54,51.0,41.0,36.0,46.0,39.0,62.0,43.0,37.0,47.0,57.0,67.0,68.0,85.0,44.0,90.0,50.0,42.0,50.0,33.0,36.0,34.0,31.0,45.0,51.0,55.0,47.0,34.0,37.0,41.0,3,3,Medium,Medium
256877,53,RW,154,69,49,49,49,53,52,52,52,53,45.0,45.0,40.0,44.0,42.0,59.0,41.0,37.0,38.0,56.0,70.0,73.0,71.0,45.0,72.0,48.0,53.0,51.0,29.0,33.0,29.0,26.0,51.0,53.0,38.0,42.0,18.0,21.0,27.0,3,2,Medium,Medium
254023,65,LS,167,68,64,64,64,65,65,65,65,65,70.0,59.0,56.0,66.0,59.0,65.0,61.0,40.0,70.0,62.0,67.0,66.0,67.0,70.0,67.0,70.0,70.0,72.0,82.0,58.0,61.0,41.0,64.0,70.0,48.0,61.0,49.0,57.0,56.0,3,2,High,Medium
254838,58,ST,154,78,58,58,58,54,56,56,56,54,30.0,59.0,59.0,52.0,52.0,52.0,37.0,29.0,32.0,56.0,65.0,65.0,60.0,60.0,61.0,55.0,67.0,52.0,56.0,55.0,37.0,15.0,58.0,43.0,59.0,48.0,19.0,11.0,13.0,4,2,Medium,Medium
258547,64,ST,190,82,64,64,64,58,62,62,62,58,24.0,67.0,73.0,53.0,57.0,64.0,36.0,24.0,28.0,66.0,68.0,75.0,59.0,49.0,58.0,60.0,75.0,65.0,73.0,50.0,77.0,22.0,64.0,52.0,55.0,55.0,23.0,18.0,19.0,4,2,Medium,Medium
252784,63,ST,154,74,63,63,63,64,64,64,64,64,48.0,63.0,57.0,59.0,49.0,66.0,59.0,55.0,42.0,69.0,83.0,75.0,71.0,56.0,69.0,60.0,54.0,68.0,62.0,52.0,49.0,31.0,65.0,58.0,61.0,56.0,27.0,25.0,29.0,2,2,Medium,Low
257208,59,ST,154,68,59,59,59,60,59,59,59,60,47.0,59.0,52.0,54.0,56.0,64.0,45.0,22.0,42.0,62.0,76.0,74.0,71.0,52.0,80.0,58.0,72.0,54.0,52.0,56.0,42.0,15.0,56.0,47.0,55.0,45.0,12.0,12.0,12.0,3,2,Medium,Medium
252373,63,LW,172,72,58,58,58,63,61,61,61,63,61.0,62.0,37.0,60.0,57.0,74.0,57.0,60.0,58.0,67.0,68.0,66.0,64.0,43.0,72.0,65.0,44.0,34.0,49.0,60.0,35.0,27.0,54.0,60.0,62.0,53.0,26.0,36.0,33.0,2,2,High,Low
